joblinks
https://de.linkedin.com/jobs/view/data-analyst-marketing-f-m-x-at-refurbed-3922778892?position=1&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=3wdBY1cWwIssCxNm8AmWww%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/iiot-business-data-analyst-m-f-d-at-factorypal-3915725444?position=2&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=1nHIDBUPWzbWbSqUOK0h7Q%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/senior-data-analyst-applied-marketing-measurement-relocation-to-tallinn-at-bolt-3934445593?position=3&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=WdY8XlH86n8UX9jM3alZCQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/power-bi-report-designer-d-f-m-at-ottobock-3924757684?position=4&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=bSXbgtvaHsIwjrBUzu1S2w%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/big-data-analyst-business-analyst-m-w-d-at-jooble-3935508938?position=5&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=4gI8GrF94C9U%2FlulyizfSw%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/big-data-analyst-business-analyst-m-w-d-at-jooble-3935508939?position=6&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=HuAsqb1IBd2Qbi1rymznaQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/big-data-analyst-business-analyst-m-w-d-at-jooble-3935540420?position=7&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=xpmRtapNGJ%2FYAToslvcM1A%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-ecommerce-at-lovehoney-group-3931053011?position=8&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=uIXqEcYp9%2BxLa4wjNZ0QKg%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-data-ai-life-sciences-w-m-d-at-capgemini-3760808449?position=9&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=gt0q3Z53IyFsvFTWCb29RA%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/big-data-analyst-business-analyst-m-w-d-at-jooble-3935508940?position=10&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=dMHt0KpWUSCsNltiFbB5Hg%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/senior-digital-marketing-analyst-at-thryve-3936599858?position=11&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=zSYhNQmRut0WcKzpQWH94w%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/digital-marketing-analyst-m-w-d-at-peak-ace-ag-3934453912?position=12&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=8089kd37CL1XS8owiJ0yCw%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/senior-marketing-analyst-m-f-d-at-koro-3862273814?position=16&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=duWrvwc%2Foff6fOoOaXmhtg%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/digital-business-analyst-all-genders-berlin-germany-at-simplesurance-3825015358?position=17&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=aGz7FRoOOpfym01g67MVNQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-second-level-support-at-avaloq-3920621603?position=18&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=oBKzx8o222BdlHG9p%2Bijpw%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-at-lynx-3939311659?position=19&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=djzE7mBWMXbKfYeWoPqweg%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/businessanalyst-in-m-w-div-at-deutsche-rentenversicherung-bund-3925073297?position=20&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=VbMjQ3SY5i2Pwu%2FQmBa8vA%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/senior-marketing-analyst-m-f-d-at-koro-3848350975?position=21&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=v%2FbU3j3HiJ%2BzYEjFR%2BNbIw%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-data-analyst-bangkok-based-relocation-provided-at-agoda-3748495136?position=22&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=vaAWaB6Gl9GeGT0wZTcFkg%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/market-analyst-research-analyst-m-w-d-at-engel-v%C3%B6lkers-commercial-berlin-3892372773?position=23&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=QW4XkKHXcb7ckEv%2Bu2TZKw%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-customer-care-all-genders-at-zalando-3936251109?position=24&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=NNdgvuHKbUeK7wgaJyD0SQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analystin-at-flex-capital-3906646208?position=25&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=we5N%2Fmi8PKZTta3AVVbNjQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-at-kuoni-tumlare-3932455461?position=26&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=8jwyaaORVFAjoufEcE%2Fd8g%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analystin-at-lawpilots-3870519362?position=27&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=5j%2BCklOKqYjtsE%2FJv70Hpw%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-low-code-datenbanken-schnittstellenentwicklung-m-w-d-at-workwise-3933841140?position=28&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=i0wEkbyGhc1HvuqQCg62EA%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-m-w-d-43-cl-27-2-at-moyyn-3587529775?position=29&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=u%2FkEFl7cFjQbAnkCucKtDg%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/de-sea-performance-marketing-manager-kurzurlaub-berlin-m-f-d-at-hometogo-3844331575?position=30&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=cbBnuDJH%2F1QzS8YV3mxjvg%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-m-w-d-at-odoo-3936987129?position=32&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=w7XqNvY41svRr1yXbrn8tA%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-at-stealth-it-recruitment-3924228742?position=33&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=pMPuf4vQ6vNiX%2Bwuk7H5YQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-f-m-d-at-verve-group-3889887114?position=34&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=U%2Bl0GdL3sR0a2yt%2BLlMI7Q%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-fokus-ki-at-experis-switzerland-3915418983?position=35&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=1UyNMU8cxIewsxyIWtkfdA%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-consultant-data-architecture-und-data-analysis-supply-solutions-m-w-d-at-msg-3683743082?position=36&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=uE9Rm1RPQaGPwochYdoHqw%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-second-level-support-at-mygwork-lgbtq%2B-business-community-3921105551?position=37&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=bdujwQanNPWnLwb7Wu7OKw%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-transactional-level-2-at-avaloq-3926595221?position=38&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=nLdRLac0kTaQOQbq7sJ0WQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/senior-digital-marketing-analyst-m-w-d-at-peak-ace-ag-3934459051?position=39&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=XWiPVNlo8Ow%2ByjtimS1Z3Q%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-onsite-vermarktung-m-w-d-remote-m%C3%B6glich-at-breuninger-3925462492?position=40&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=VU0OKWmE5oal5%2FrjTkwPxA%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-transactional-level-2-at-avaloq-3926359417?position=41&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=gbOw3ZR4O9xifAi5nMyjpQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-value-added-services-m-w-d-at-verivox-gmbh-3808136547?position=42&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=lXX4wc4P54Tr4mVzjqG31g%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-case-analyst-m-w-d-kontraktlogistik-at-ceva-logistics-3932777359?position=43&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=OtdycgkIV1kVA0Nkbs%2B3ng%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-consumer-sales-all-genders-at-p%C3%BFur-tele-columbus-3924961565?position=44&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=pA5Xl5bhUWwJtAeFG4vrCA%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-regulatory-reporting-at-avaloq-3931659619?position=45&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=qoRIP0a06V1m2rZsxDfeWA%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-at-dabster-3818819649?position=46&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=4Hawl9a9vAAZnZJVBIh4TQ%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/duales-studium-bwl-versicherung-b-a-at-devk-versicherungen-3708928337?position=47&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=eNa241inauwA6%2FitS4k65w%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-consumer-sales-all-genders-at-p%C3%BFur-tele-columbus-3917558936?position=48&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=FCqXVjXLNNfuFpTJyndpBg%3D%3D&trk=public_jobs_jserp-result_search-card
https://de.linkedin.com/jobs/view/business-analyst-all-genders-digitalisierung-at-lufthansa-industry-solutions-3827088238?position=49&pageNum=0&refId=xVi1Th7aAfQOPaZs3ACiiw%3D%3D&trackingId=8TpdllIJ%2FntcP1MuZ8wtUQ%3D%3D&trk=public_jobs_jserp-result_search-card
